tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
01/09/2015 0:14,01/09/2015 0:34,10.52,-73.87454987,40.77415085,-74.00798798,40.70676041,33.8
01/09/2015 0:14,01/09/2015 0:23,3.1,-73.97006989,40.76575089,-73.96826172,40.79961777,13.3
01/09/2015 0:14,01/09/2015 0:30,3.86,-73.99449158,40.75062561,-73.95336914,40.77685928,17.8
01/09/2015 0:14,01/09/2015 0:17,0.88,-73.97407532,40.75143051,-73.96595764,40.76251984,7.56
01/09/2015 0:14,01/09/2015 0:41,7.95,-73.98370361,40.73828888,-73.95098114,40.82053375,27.8
01/09/2015 0:14,01/09/2015 0:21,1.4,-74.00772858,40.74085236,-74.00442505,40.75229263,10.55
01/09/2015 0:14,01/09/2015 0:25,2.49,-74.00013733,40.74618149,-73.9702301,40.75674057,11.8
01/09/2015 0:14,01/09/2015 0:24,1.63,-74.00021362,40.72869492,-73.9783783,40.72957993,11.76
01/09/2015 0:14,01/09/2015 0:20,1.28,-73.99700928,40.74608231,-74.00862122,40.73296356,9.8
01/09/2015 0:14,01/09/2015 0:29,3.06,-73.98207092,40.77526855,-73.95256805,40.7666626,14.8
01/09/2015 0:14,01/09/2015 0:20,1.1,-73.97936249,40.72347641,-73.98220825,40.73130798,9.35
01/09/2015 0:14,01/09/2015 0:41,8.08,-73.97901917,40.76679611,-73.9637146,40.67375183,34.84
01/09/2015 0:14,01/09/2015 0:29,2.88,-73.98845673,40.72006226,-74.01396942,40.70960617,14.8
01/09/2015 0:14,01/09/2015 0:24,1.57,-74.00121307,40.73115921,-73.98677063,40.74586105,10.3
01/09/2015 0:14,01/09/2015 0:28,3.67,-73.97799683,40.7252388,-73.9822998,40.76267624,14.8
01/09/2015 0:14,01/09/2015 0:30,8.2,-73.96098328,40.77515793,-73.99326324,40.69732285,30.35
01/09/2015 0:14,01/09/2015 1:06,15.17,-73.98180389,40.77368164,-73.90294647,40.64819336,53.8
01/09/2015 0:14,01/09/2015 0:39,7.02,-73.98846436,40.75666046,-73.9830246,40.67427063,30.36
01/09/2015 0:14,01/09/2015 0:20,1.26,-73.99273682,40.74291229,-73.99176025,40.75480652,7.3
01/09/2015 0:14,01/09/2015 0:20,1.1,-73.98893738,40.73480225,-74.00392151,40.73736954,8.3
01/09/2015 0:14,01/09/2015 0:39,7.26,-73.99449158,40.74040604,-73.94087219,40.82424545,30.36
01/09/2015 0:14,01/09/2015 0:20,1.49,-73.97943115,40.75127792,-73.96253204,40.75611877,9.36
01/09/2015 0:14,01/09/2015 0:17,0.52,-74.00463867,40.74213028,-74.00662994,40.7358017,5.8
01/09/2015 0:14,01/09/2015 0:22,1.91,-73.98213959,40.76900101,-73.99421692,40.74609756,10.3
01/09/2015 0:14,01/09/2015 0:21,1.41,-73.98822784,40.75917816,-73.9768219,40.74752045,8.3
01/09/2015 0:14,01/09/2015 0:20,0.9,-73.98117828,40.75898361,-73.98934937,40.76609421,9.12
01/09/2015 0:14,01/09/2015 0:22,3.43,-73.78990936,40.64730835,-73.80677032,40.6659317,16.64
01/09/2015 0:14,01/09/2015 0:19,1,-73.97532654,40.75740814,-73.98470306,40.74845123,6.8
01/09/2015 0:14,01/09/2015 0:24,1.62,-73.99475861,40.75033188,-73.97982025,40.74142838,11.76
01/09/2015 0:14,01/09/2015 0:37,9.06,-73.7818222,40.64487076,-73.75602722,40.59646225,29.3
01/09/2015 0:14,01/09/2015 0:32,5.1,-73.98815918,40.74558258,-73.95487976,40.80677032,23.16
01/09/2015 0:14,01/09/2015 0:25,2,-73.99474335,40.72674942,-74.00693512,40.74411011,10.8
01/09/2015 0:14,01/09/2015 0:24,0.98,-74.0079422,40.74124146,-74.00673676,40.7358284,8.3
01/09/2015 0:14,01/09/2015 0:23,1.43,-73.97898865,40.72425079,-74.00122833,40.72764206,11.16
01/09/2015 0:14,01/09/2015 0:21,1,-73.98957825,40.76052856,-73.97544098,40.75733185,7.3
01/09/2015 0:14,01/09/2015 0:17,0.7,-73.97299194,40.76433563,-73.97969055,40.75515366,6.95
01/09/2015 0:14,01/09/2015 0:16,0.43,-73.9910202,40.73406601,-73.99714661,40.73714066,4.8
01/09/2015 0:14,01/09/2015 0:18,0.73,-73.94069672,40.79312134,-73.94393921,40.78715134,6.3
01/09/2015 0:14,01/09/2015 0:38,12.5,-73.96065521,40.79737473,-73.82784271,40.71284866,42.84
01/09/2015 0:14,01/09/2015 0:20,0.78,-73.99127197,40.72341156,-73.989151,40.73157883,6.8
01/09/2015 0:14,01/09/2015 0:26,2.1,-73.98208618,40.77217865,-73.96520996,40.76366043,14.75
01/09/2015 0:14,01/09/2015 0:22,3.26,-73.8744278,40.77406693,-73.92507172,40.77043533,15.36
01/09/2015 0:14,01/09/2015 0:33,5.77,-73.98908234,40.72027969,-73.94550323,40.66273117,20.3
01/09/2015 0:14,01/09/2015 0:18,1.4,-73.97130585,40.75743866,-73.97831726,40.74157333,8.76
01/09/2015 0:14,01/09/2015 0:19,0.94,-73.98342133,40.73902512,-73.99858093,40.74531555,6.8
01/09/2015 0:14,01/09/2015 0:23,1.8,-73.93665314,40.84922409,-73.91390991,40.85383987,11.75
01/09/2015 0:14,01/09/2015 0:22,2.07,-73.96651459,40.7534256,-73.9890213,40.74185181,9.8
01/09/2015 0:14,01/09/2015 0:18,1.12,-73.97581482,40.75163651,-73.98326111,40.73797226,8.16
01/09/2015 0:14,01/09/2015 0:16,0.47,-73.98767853,40.7686882,-73.98729706,40.76279831,5.3
01/09/2015 0:14,01/09/2015 0:21,1.7,-74.00935364,40.74741364,-74.00932312,40.72496796,11.15
01/09/2015 0:14,01/09/2015 0:38,8.3,-73.98175049,40.76696396,-73.85777283,40.73244095,31.3
01/09/2015 0:07,01/09/2015 0:16,2.39,-73.97324371,40.78504944,-73.95301819,40.80683136,12.96
01/09/2015 0:07,01/09/2015 0:14,0.94,-73.98310089,40.72262192,-73.99716949,40.72886658,7.3
01/09/2015 0:07,01/09/2015 0:13,1.18,-73.97229767,40.75645065,-73.98943329,40.75746536,7.8
01/09/2015 0:07,01/09/2015 0:15,1.19,-73.98873901,40.73120117,-74.00628662,40.73022461,9.45
01/09/2015 0:07,01/09/2015 0:12,1.46,-73.99159241,40.74425125,-73.97283936,40.74897003,8.76
01/09/2015 0:07,01/09/2015 0:19,2.63,-73.98226929,40.76913071,-73.98905182,40.73873138,13.3
01/09/2015 0:07,01/09/2015 0:18,3.1,-73.99729919,40.72228241,-73.97412872,40.68618011,14.3
01/09/2015 0:07,01/09/2015 0:14,2,-73.97758484,40.75350952,-73.99289703,40.73674393,9.3
01/09/2015 0:07,01/09/2015 0:10,0.57,-73.98940277,40.74798965,-73.99829865,40.74528885,5.3
01/09/2015 0:07,01/09/2015 0:23,4.19,-73.9549942,40.71412659,-73.89528656,40.69857407,16.3
01/09/2015 0:07,01/09/2015 0:10,0.67,-73.97599792,40.75122833,-73.97238159,40.74512863,6.96
01/09/2015 0:07,01/09/2015 0:10,1,-73.95423889,40.77453613,-73.95953369,40.76282501,7.56
01/09/2015 0:07,01/09/2015 0:26,9.6,-73.99824524,40.74498749,-73.92919159,40.85549545,34.55
01/09/2015 0:07,01/09/2015 0:28,8.55,-74.00498962,40.71881866,-73.92607117,40.74382401,30.3
01/09/2015 0:07,01/09/2015 0:24,4.25,-73.9772644,40.7646904,-73.91933441,40.76134872,18.8
01/09/2015 0:07,01/09/2015 0:18,2.5,-73.97963715,40.76721954,-73.96012115,40.7979393,11.8
01/09/2015 0:07,01/09/2015 0:11,0.8,-73.97458649,40.75268936,-73.98756409,40.75849152,5.8
01/09/2015 0:07,01/09/2015 0:14,0.84,-73.9821701,40.74334717,-73.99118805,40.75018311,7.8
01/09/2015 0:07,01/09/2015 0:12,1.39,-73.98475647,40.74998093,-73.99232483,40.73445129,9.36
01/09/2015 0:07,01/09/2015 0:12,1.23,-73.98545837,40.7529068,-73.97307587,40.76441193,9.75
01/09/2015 0:07,01/09/2015 0:15,2.38,-73.98049927,40.73021698,-73.9621582,40.75930023,10.3
01/09/2015 0:07,01/09/2015 0:16,1.5,-73.98027802,40.74242783,-73.99340057,40.75621414,11.6
01/09/2015 0:07,01/09/2015 0:26,7.51,-73.78196716,40.64483643,-73.78690338,40.71028519,24.3
01/09/2015 0:07,01/09/2015 0:18,1.96,-74.001297,40.73102188,-74.00947571,40.71021271,12.96
01/09/2015 0:07,01/09/2015 0:21,2.72,-73.98123932,40.74716949,-73.97885132,40.77661133,14.3
01/09/2015 0:07,01/09/2015 0:11,1.16,-73.91886139,40.74345398,-73.91680145,40.75757599,6.8
01/09/2015 0:07,01/09/2015 0:16,2,-73.98213196,40.76109695,-74.00187683,40.73854065,11.75
01/09/2015 0:07,01/09/2015 0:14,1.75,-73.97112274,40.75512695,-73.990242,40.75136185,8.8
01/09/2015 0:07,01/09/2015 0:28,13.69,-73.78939819,40.64671707,-73.92789459,40.70508575,47.16
01/09/2015 0:07,01/09/2015 0:11,0.5,-73.98653412,40.74131012,-73.9796524,40.74378967,6.95
01/09/2015 0:07,01/09/2015 0:17,2.77,-73.97458649,40.78326035,-73.99500275,40.75003052,14.16
01/09/2015 0:07,01/09/2015 0:10,0.5,-73.96116638,40.70401001,-73.96405029,40.70978165,5.3
01/09/2015 0:07,01/09/2015 0:22,6.82,-73.99038696,40.71957016,-73.97821045,40.65494156,21.8
01/09/2015 0:07,01/09/2015 0:15,2.08,-73.96961212,40.78533936,-73.94377136,40.78884125,9.8
01/09/2015 0:07,01/09/2015 0:09,0.38,-73.98433685,40.75828934,-73.98002625,40.76066971,4.8
01/09/2015 0:07,01/09/2015 0:14,1.28,-73.97541809,40.75989151,-73.99247742,40.75867844,8.3
01/09/2015 0:07,01/09/2015 0:18,2.5,-73.97631836,40.77567291,-73.94354248,40.77669144,12.8
01/09/2015 0:07,01/09/2015 0:17,1.3,-73.99967957,40.72836685,-73.98764801,40.73276901,8.3
01/09/2015 0:07,01/09/2015 0:15,2.8,-73.96800995,40.75125122,-73.94278717,40.78580856,12.8
01/09/2015 0:07,01/09/2015 0:25,8,-73.86904144,40.76971054,-73.97665405,40.74934387,30.84
01/09/2015 0:07,01/09/2015 0:12,1.1,-73.98623657,40.76678467,-73.98638153,40.77895355,8.75
01/09/2015 0:07,01/09/2015 0:07,19.56,-73.97583771,40.76369095,-73.96161652,40.714077,65.3
01/09/2015 0:07,01/09/2015 0:18,4.4,-73.862854,40.76930237,-73.85708618,40.74237442,15.3
01/09/2015 0:07,01/09/2015 0:10,0.6,-73.99765778,40.72428131,-74.00248718,40.7263298,5.8
01/09/2015 0:07,01/09/2015 0:21,4.2,-73.9967041,40.72127151,-74.03276825,40.71697998,108.8
01/09/2015 0:07,01/09/2015 0:18,2.65,-73.99240875,40.74860001,-73.99156189,40.71942139,14.16
01/09/2015 0:07,01/09/2015 0:26,8.53,-73.87297821,40.77414322,-73.97003937,40.75709534,37.61
01/09/2015 0:07,01/09/2015 0:10,0.9,-73.98535919,40.75789261,-73.98458862,40.76726913,5.8
01/09/2015 0:07,01/09/2015 0:11,0.7,-74.00281525,40.71565628,-74.00662994,40.70787048,7.55
01/09/2015 0:07,01/09/2015 0:20,3.81,-73.96949768,40.76052856,-73.9932785,40.7138443,14.3
01/09/2015 0:07,01/09/2015 0:12,1.4,-73.98474884,40.75026321,-73.99238586,40.73439789,7.3
01/09/2015 0:07,01/09/2015 0:18,2.94,-73.96083832,40.76113129,-73.98557281,40.72769165,11.8
01/09/2015 0:07,01/09/2015 0:15,1.26,-74.00396729,40.74198914,-74.00389099,40.74182129,8.8
01/09/2015 0:07,01/09/2015 0:25,8.02,-73.9913559,40.73498154,-73.92464447,40.80642319,25.3
01/09/2015 0:07,01/09/2015 0:10,0.7,-73.97193146,40.78708649,-73.97943115,40.77770615,5.8
01/09/2015 0:07,01/09/2015 0:20,3.48,-73.9171524,40.68899155,-73.97247314,40.68619156,17.88
01/09/2015 0:07,01/09/2015 0:28,4.3,-73.99450684,40.75599289,-74.00637817,40.70992661,20.8
01/09/2015 0:07,01/09/2015 0:15,2.7,-74.00199127,40.7299881,-73.98025513,40.76429749,10.8
01/09/2015 0:07,01/09/2015 0:16,1.57,-74.01441956,40.71443176,-74.00498199,40.7075882,12.74
01/09/2015 0:07,01/09/2015 0:15,2.3,-74.00534821,40.7221756,-73.99040222,40.75065613,12.36
01/09/2015 0:07,01/09/2015 0:29,8.86,-73.87294006,40.77397919,-73.98204803,40.75547028,40.61
01/09/2015 0:07,01/09/2015 0:12,1,-74.0148468,40.71485519,-74.0027771,40.71679688,10.8
01/09/2015 0:07,01/09/2015 0:14,1,-73.98875427,40.75649261,-73.97894287,40.76252365,9.1
01/09/2015 0:07,01/09/2015 0:32,9.7,-73.97054291,40.75893784,-73.97167206,40.67088318,46.84
01/09/2015 0:07,01/09/2015 0:15,2.12,-74.00533295,40.73709106,-73.99828339,40.76073837,9.8
01/09/2015 0:07,01/09/2015 0:24,3.9,-73.99008179,40.75679016,-73.95603943,40.80350876,18.8
01/09/2015 0:07,01/09/2015 0:14,1.63,-73.98558044,40.7412796,-74.00431824,40.73117828,9.8
01/09/2015 0:07,01/09/2015 0:55,16.61,-74.01441956,40.71461105,-74.01026154,40.70979309,52.3
01/09/2015 0:07,01/09/2015 0:17,2.36,-74.00231171,40.72639847,-73.98021698,40.74806595,13.56
01/09/2015 0:07,01/09/2015 0:19,2.09,-73.98522949,40.73865891,-73.99803925,40.7145195,13.56
01/09/2015 0:07,01/09/2015 0:07,4.94,-73.97594452,40.7510643,-74.01589203,40.7116127,23.16
01/09/2015 0:07,01/09/2015 0:12,0.56,-73.98880768,40.74475098,-73.9874115,40.73910904,6.3
01/09/2015 0:07,01/09/2015 0:15,1.43,-74.0064621,40.73952103,-73.99411011,40.72818756,9.8
01/09/2015 0:07,01/09/2015 0:18,2.4,-74.00759888,40.74084473,-73.98564911,40.75755692,11.3
01/09/2015 0:07,01/09/2015 0:15,1.62,-73.94525909,40.75042343,-73.94525909,40.75042343,9.3
01/09/2015 0:07,01/09/2015 0:09,0.47,-73.98712158,40.72507477,-73.98307037,40.73082352,4.8
01/09/2015 0:07,01/09/2015 0:23,10.06,-73.87303162,40.774189,-73.98432922,40.6957283,36.62
01/09/2015 0:07,01/09/2015 0:21,2.7,-74.0051651,40.7419014,-73.98735046,40.72196198,13.6
01/09/2015 0:07,01/09/2015 0:28,3.67,-73.98260498,40.75655365,-73.96208954,40.79980087,19.12
01/09/2015 0:07,01/09/2015 0:16,1.5,-73.98735809,40.76598358,-73.9668045,40.76142883,11.15
01/09/2015 0:07,01/09/2015 0:26,10.8,-73.82465363,40.71436691,-73.98103333,40.74769974,69.99
01/09/2015 0:07,01/09/2015 0:09,0.7,-73.98718262,40.75541687,-73.99397278,40.74630356,5.3
01/09/2015 0:07,01/09/2015 0:22,3.5,-73.99430847,40.75588608,-73.95372772,40.77669525,15.3
01/09/2015 0:07,01/09/2015 0:11,0.96,-73.99658203,40.73786163,-73.98544312,40.74215317,7.56
01/09/2015 0:07,01/09/2015 0:21,3.4,-73.98052216,40.75977707,-73.95883179,40.80182266,14.8
01/09/2015 0:07,01/09/2015 0:16,1.5,-74.00641632,40.73957825,-73.99359131,40.72800827,10.55
01/09/2015 0:07,01/09/2015 0:25,8.3,-73.98526001,40.75642395,-73.93499756,40.85340881,31.56
01/09/2015 0:07,01/09/2015 0:27,4.73,-73.98903656,40.76018906,-73.91445923,40.7568779,18.8
01/09/2015 0:07,01/09/2015 0:09,0.19,-73.98562622,40.73176575,-73.98728943,40.73334122,4.3
01/09/2015 0:07,01/09/2015 0:26,9.1,-73.95333099,40.77588272,-73.9933548,40.68299103,33.35
01/09/2015 0:07,01/09/2015 0:17,2.07,-73.98504639,40.73844147,-73.99810028,40.71458054,12.96
01/09/2015 0:07,01/09/2015 0:11,0.8,-73.95582581,40.76396561,-73.96504211,40.75747299,6.3
01/09/2015 0:07,01/09/2015 0:29,6.9,-73.98547363,40.74448395,-73.93947601,40.82601929,22.8
01/09/2015 0:07,01/09/2015 0:39,16.9,-73.8635025,40.7700882,-74.03156281,40.62140274,47.8
01/09/2015 0:08,01/09/2015 0:14,1.5,-73.98847961,40.74315643,-73.98492432,40.75896454,8.3
01/09/2015 0:08,01/09/2015 0:27,5.9,-73.97522736,40.7412529,-73.94989777,40.68704605,21.8
01/09/2015 0:08,01/09/2015 0:52,26.1,-74.00304413,40.73330688,-73.75050354,40.93219757,127.25
01/09/2015 0:08,01/09/2015 0:15,1.6,-74.00025177,40.74283218,-73.99808502,40.76075363,8.8
01/09/2015 0:08,01/09/2015 0:26,4.7,-73.97499084,40.7500267,-73.90919495,40.76697159,23.8
01/09/2015 0:08,01/09/2015 0:20,3.8,-74.00744629,40.71980667,-73.97624207,40.76576614,17.16
01/09/2015 0:08,01/09/2015 0:23,4.07,-74.0014267,40.73628235,-73.94921875,40.71114349,20.16
01/09/2015 0:08,01/09/2015 0:12,1.25,-73.97888947,40.76213074,-73.99552917,40.76480103,8.76
01/09/2015 0:08,01/09/2015 0:18,2.84,-73.97950745,40.75243759,-73.94868469,40.77482605,14.76
01/09/2015 0:08,01/09/2015 0:30,6.38,-73.99542999,40.74445343,-73.91208649,40.76741409,26.76
01/09/2015 0:08,01/09/2015 0:28,10.79,-73.84416199,40.75507736,-73.79051208,40.64417267,31.8
01/09/2015 0:08,01/09/2015 0:14,1.76,-74.00630188,40.73351669,-73.98783875,40.7439003,8.8
01/09/2015 0:08,01/09/2015 0:14,0.99,-74.00643158,40.73968124,-73.9931488,40.73376083,9
01/09/2015 0:08,01/09/2015 0:10,0.75,-73.97855377,40.74818039,-73.98525238,40.73889542,6
01/09/2015 0:08,01/09/2015 0:26,3.85,-73.9848175,40.75879669,-73.98530579,40.73251343,17.8
01/09/2015 0:08,01/09/2015 0:21,2.99,-73.97749329,40.75801086,-73.98465729,40.72441101,13.8
01/09/2015 0:08,01/09/2015 0:17,2.16,-73.98664856,40.72993088,-73.97715759,40.75165939,12.36
01/09/2015 0:08,01/09/2015 0:42,18.37,-73.78199005,40.64486694,-73.97372437,40.75595856,72.92
01/09/2015 0:08,01/09/2015 0:22,7.53,-73.99320221,40.76271057,-73.93348694,40.85438156,26
01/09/2015 0:08,01/09/2015 0:15,1.4,-73.98899841,40.74372864,-73.99952698,40.72844315,8.3
01/09/2015 0:08,01/09/2015 0:24,4.1,-73.97919464,40.76325607,-73.96595764,40.75439453,20.15
01/09/2015 0:08,01/09/2015 0:11,0.65,-74.00127411,40.73101044,-73.99937439,40.73851776,6.96
01/09/2015 0:08,01/09/2015 0:27,12.6,-73.87492371,40.77405167,-73.71108246,40.74214935,35.8
01/09/2015 0:08,01/09/2015 0:13,0.91,-73.99865723,40.74496841,-74.00427246,40.75191116,7.3
01/09/2015 0:08,01/09/2015 0:15,1.36,-74.01008606,40.72036743,-74.00687408,40.70554352,9.96
01/09/2015 0:08,01/09/2015 0:20,3.5,-73.98717499,40.75592422,-73.97419739,40.79560089,18.55
01/09/2015 0:08,01/09/2015 0:35,17.25,-73.7820816,40.64482117,-73.97184753,40.75722122,72.92
01/09/2015 0:08,01/09/2015 0:22,3.63,-73.9875946,40.72187042,-73.97351837,40.68136597,18.36
01/09/2015 0:08,01/09/2015 0:35,10.6,-73.99019623,40.75656509,-73.90556335,40.87997818,33.3
01/09/2015 0:08,01/09/2015 0:25,8.7,-73.8627243,40.76884842,-73.97222137,40.7454567,31.84
01/09/2015 0:08,01/09/2015 0:17,2,-73.98951721,40.74305725,-73.98084259,40.72992325,10.3
01/09/2015 0:08,01/09/2015 0:16,1.68,-73.98223114,40.76114655,-73.99816132,40.7419548,11.16
01/09/2015 0:08,01/09/2015 0:12,1,-73.98743439,40.7330513,-73.98582458,40.74502182,8.15
01/09/2015 0:08,01/09/2015 0:17,1.8,-73.97631836,40.73973465,-73.9905777,40.75616837,9.8
01/09/2015 0:08,01/09/2015 0:25,11.94,-73.86269379,40.76890564,-73.78898621,40.64161301,33.8
01/09/2015 0:08,01/09/2015 0:25,3.9,-73.99893188,40.71992493,-73.96045685,40.71101761,15.3
01/09/2015 0:08,01/09/2015 0:27,5.01,-73.95410156,40.78705978,-74.00266266,40.73992157,21.3
01/09/2015 0:08,01/09/2015 0:16,1.33,-73.99562836,40.71721649,-73.98756409,40.72862625,8.8
01/09/2015 0:08,01/09/2015 0:11,1,-73.98983002,40.75757217,-73.98830414,40.76881409,6.8
01/09/2015 0:08,01/09/2015 0:11,0.65,-74.0098877,40.71873093,-74.00395203,40.72570038,5.8
01/09/2015 0:08,01/09/2015 0:38,8.2,-74.00267792,40.7339859,-73.96511078,40.63970184,35.15
01/09/2015 0:08,01/09/2015 0:11,1,-73.97870636,40.75364304,-73.98100281,40.76396942,7.3
01/09/2015 0:08,01/09/2015 0:22,3.84,-74.00747681,40.71995544,-73.9803009,40.76417542,18.36
01/09/2015 0:08,01/09/2015 0:22,3.33,-73.98667908,40.76156998,-73.94615936,40.78139114,17.76
01/09/2015 0:08,01/09/2015 0:17,1.97,-73.98404694,40.76129913,-73.9592514,40.7717514,10.3
01/09/2015 0:08,01/09/2015 0:18,4.2,-73.94837189,40.78210068,-73.98646545,40.73021698,17.75
01/09/2015 0:08,01/09/2015 0:16,1.5,-73.98343658,40.75466919,-73.98020935,40.73879623,11.6
01/09/2015 0:08,01/09/2015 0:18,2.8,-74.00223541,40.72988129,-73.97264862,40.75487518,14.16
01/09/2015 0:08,01/09/2015 0:21,5.27,-73.95122528,40.82564163,-73.90937042,40.88125229,25.61
01/09/2015 0:08,01/09/2015 0:28,4.19,-73.98373413,40.76789856,-73.98537445,40.73173523,20.8
01/09/2015 0:08,01/09/2015 0:20,3.6,-73.85798645,40.85749817,-73.90660095,40.87382126,14.8
01/09/2015 0:08,01/09/2015 0:22,3.4,-73.99346924,40.76260757,-73.94898987,40.77343369,18.5
01/09/2015 0:08,01/09/2015 0:28,9.97,-73.87301636,40.77414703,-73.94876862,40.67827606,36.36
01/09/2015 0:08,01/09/2015 0:23,4.41,-73.98545074,40.74137878,-73.94065094,40.79737854,16.3
01/09/2015 0:08,01/09/2015 0:15,2,-73.99832916,40.74552155,-73.98432159,40.76977158,11.3
01/09/2015 0:08,01/09/2015 0:12,0.94,-73.93887329,40.70440674,-73.94439697,40.71523666,6.8
01/09/2015 0:08,01/09/2015 0:21,2.29,-73.98509979,40.72755432,-73.98331451,40.73902512,12.3
01/09/2015 0:08,01/09/2015 0:15,1.23,-73.98209381,40.77861404,-73.98897552,40.77433014,9.05
01/09/2015 0:08,01/09/2015 0:39,9.3,-73.98438263,40.74327469,-73.9263916,40.66300201,32.3
01/09/2015 0:08,01/09/2015 0:13,1.68,-73.97203827,40.76572418,-73.96337128,40.77457809,9.3
01/09/2015 0:08,01/09/2015 0:13,0.9,-73.98985291,40.71432495,-73.98116302,40.72090149,8.16
01/09/2015 0:08,01/09/2015 0:31,7,-74.00692749,40.74002838,-73.94139099,40.69102859,24.8
01/09/2015 0:08,01/09/2015 0:21,7.6,-73.87445068,40.77406311,-73.92173767,40.82816696,34
01/09/2015 0:08,01/09/2015 0:12,1.09,-73.97583008,40.74062347,-73.97689056,40.75162125,6.8
01/09/2015 0:08,01/09/2015 0:17,1.41,-73.96896362,40.75762177,-73.9883194,40.76932144,8.8
01/09/2015 0:08,01/09/2015 0:15,1.18,-73.98966217,40.72990036,-73.99702454,40.7148056,7.8
01/09/2015 0:08,01/09/2015 0:23,3.4,-74.0025177,40.73371124,-73.98485565,40.7685585,19.2
01/09/2015 0:08,01/09/2015 0:14,2,-73.94226837,40.75405121,-73.92798615,40.77548218,9.3
01/09/2015 0:08,01/09/2015 0:11,0.8,-74.0032196,40.7490654,-74.00566864,40.74013519,6.3
01/09/2015 0:08,01/09/2015 0:28,5.79,-73.97505188,40.79014587,-73.97772217,40.7293663,21.8
01/09/2015 0:08,01/09/2015 0:16,1.4,-73.99884033,40.75439453,-73.97398376,40.74396133,10.55
01/09/2015 0:08,01/09/2015 0:40,21,-73.782341,40.64458466,-73.97241974,40.79141998,66.34
01/09/2015 0:08,01/09/2015 0:24,5.3,-73.99959564,40.72819901,-73.95049286,40.78661346,19.8
01/09/2015 0:08,01/09/2015 0:21,3.8,-73.94999695,40.77207947,-73.99768066,40.76166153,17.16
01/09/2015 0:08,01/09/2015 0:25,4.5,-73.97749329,40.74948502,-73.9825592,40.69366074,23.8
01/09/2015 0:08,01/09/2015 0:22,1.8,-74.00689697,40.73103714,-73.98220825,40.7196846,14.3
01/09/2015 0:08,01/09/2015 0:24,8.11,-73.98362732,40.76015091,-73.94245911,40.84558105,25.3
01/09/2015 0:08,01/09/2015 0:34,15.3,-73.87438202,40.77403259,-74.01063538,40.70176697,59.19
01/09/2015 0:08,01/09/2015 0:10,0.33,-73.98644257,40.74317169,-73.98413086,40.74403,6.24
01/09/2015 0:08,01/09/2015 0:21,3.12,-73.96234131,40.71972656,-73.9949646,40.72096252,17.16
01/09/2015 0:08,01/09/2015 0:11,0.86,-73.9627533,40.76309967,-73.97098541,40.75571823,7.56
01/09/2015 0:08,01/09/2015 0:29,7.24,-73.98863983,40.7564888,-73.91799164,40.81983185,25.3
01/09/2015 0:08,01/09/2015 0:17,1.65,-73.97644806,40.788311,-73.9526062,40.7797699,11.8
01/09/2015 0:08,01/09/2015 0:13,0.99,-73.98538971,40.74274826,-73.97484589,40.74752808,7.8
01/09/2015 0:08,01/09/2015 0:46,11.19,-73.95851135,40.78139877,-73.86885834,40.70195007,37.8
01/09/2015 0:08,01/09/2015 0:17,2.2,-73.98430634,40.75504303,-73.9992218,40.73911667,11.8
01/09/2015 0:08,01/09/2015 0:21,3.1,-74.00310516,40.75046158,-73.98099518,40.78691483,17.85
01/09/2015 0:08,01/09/2015 0:10,0.69,-73.86740112,40.73248672,-73.87406158,40.73005295,6.3
01/09/2015 0:08,01/09/2015 0:18,2.6,-73.98278046,40.76150131,-73.9727478,40.79319,11.8
01/09/2015 0:08,01/09/2015 0:36,6.06,-74.00370789,40.72546387,-73.92276001,40.7066803,24.3
01/09/2015 0:08,01/09/2015 0:17,2.53,-73.97315216,40.79031754,-73.94055176,40.79486084,11.3
01/09/2015 0:08,01/09/2015 0:33,9.8,-73.9899292,40.73452377,-73.97888184,40.65617752,39.1
01/09/2015 0:08,01/09/2015 0:20,8.22,-73.87306213,40.77425766,-73.78748322,40.71264267,24.3
01/09/2015 0:08,01/09/2015 0:12,1.58,-73.94980621,40.78046799,-73.96470642,40.76021194,7.3
01/09/2015 0:08,01/09/2015 0:17,2.6,-73.99504852,40.73970413,-73.98229218,40.76980591,11.3
01/09/2015 0:08,01/09/2015 0:09,0.3,-73.98706055,40.76104736,-73.98470306,40.76429367,4.8
01/09/2015 0:08,01/09/2015 0:22,2.95,-73.99152374,40.72992325,-74.00104523,40.76183319,14.3
01/09/2015 0:08,01/09/2015 0:22,3.59,-73.99260712,40.7244072,-73.98038483,40.67664719,18.36
01/09/2015 0:08,01/09/2015 0:18,1.94,-73.97800446,40.76276779,-73.9805603,40.74330521,11.3
01/09/2015 0:08,01/09/2015 0:14,1.52,-73.97924805,40.74019623,-73.99054718,40.72338104,10.38
01/09/2015 0:08,01/09/2015 0:14,1.2,-73.98704529,40.76099396,-73.96662903,40.75394058,9.35
01/09/2015 0:08,01/09/2015 0:14,1.3,-73.98657227,40.75577545,-73.97496033,40.76504517,7.8
01/09/2015 0:08,01/09/2015 0:18,4,-73.94723511,40.80836487,-73.91661835,40.76965714,20.34
01/09/2015 0:08,01/09/2015 0:27,4.9,-73.98877716,40.72222137,-73.97825623,40.68123627,18.8
